item	itemLabel	itemDescription
http://www.wikidata.org/entity/Q5099469	Chin	Mayan god of homosexuality
http://www.wikidata.org/entity/Q768072	Kukulkan	serpent deity in Mesoamerican mythology
http://www.wikidata.org/entity/Q4203799	Isimud	Figure from Sumerian mythology
http://www.wikidata.org/entity/Q1969214	Thesan	Etruscan deity of births and sunrise
http://www.wikidata.org/entity/Q1993045	Ninmaḫ	sumerian goddess
http://www.wikidata.org/entity/Q2704452	Semla	Etruscan goddess
http://www.wikidata.org/entity/Q2461762	Hunab Ku	Mayan deity
http://www.wikidata.org/entity/Q7940777	Voltan	deity in Mayan religious tradition
http://www.wikidata.org/entity/Q4734757	Alpanu	Etruscan goddess of the underworld
http://www.wikidata.org/entity/Q1235270	Vanth	Etruscan mythological figure
http://www.wikidata.org/entity/Q1676195	Ishum	god in Akkadian mythology
http://www.wikidata.org/entity/Q58476	Itzamna	Creator deity of Mayan mythology
http://www.wikidata.org/entity/Q1390737	Nininsina	Sumerian goddess
http://www.wikidata.org/entity/Q898454	Ningal	goddess of reeds in Sumerian mythology
http://www.wikidata.org/entity/Q3090037	Sarutahiko Ōkami	deity in Shinto; leader of the earthly kami
http://www.wikidata.org/entity/Q1057046	Culsans	Etruscan deity
http://www.wikidata.org/entity/Q2634020	Aplu	Etruscan god
http://www.wikidata.org/entity/Q2738940	Hercle	Etruscan god
http://www.wikidata.org/entity/Q369938	Ninlil	Mesopotamian goddess
http://www.wikidata.org/entity/Q5283763	Dius Fidius	god of oaths associated with Jupiter
http://www.wikidata.org/entity/Q16144017	Aescolanus	Roman deity, personification of copper money
http://www.wikidata.org/entity/Q2859290	Aquilon	Roman god of the north wind
http://www.wikidata.org/entity/Q11923296	Furrina	Roman deity
http://www.wikidata.org/entity/Q3502332	Fama	
http://www.wikidata.org/entity/Q3560591	Virbius	
http://www.wikidata.org/entity/Q2527646	Pilumnus	Roman nature deity
http://www.wikidata.org/entity/Q6006878	Copia	
http://www.wikidata.org/entity/Q7888557	Limentinus	genus of insects
http://www.wikidata.org/entity/Q338298	Acca Larentia	foster mother of Romulus and Remus
http://www.wikidata.org/entity/Q167685	Janus	Roman deity
http://www.wikidata.org/entity/Q1643443	Ferentina	
http://www.wikidata.org/entity/Q3738525	Falacer	
http://www.wikidata.org/entity/Q3545810	Veritas	goddess of truth in Roman mythology and personification of truth
http://www.wikidata.org/entity/Q1114593	Viduus	
http://www.wikidata.org/entity/Q11934766	Mamers	
http://www.wikidata.org/entity/Q1150	Mercury	Roman god of trade, merchants and travel
http://www.wikidata.org/entity/Q20872002	Serritor	god of digging, assistant to Ceres in Roman mythology
http://www.wikidata.org/entity/Q2643299	pietas	ancient Roman virtue
http://www.wikidata.org/entity/Q2737253	Nenia Dea	Roman goddess
http://www.wikidata.org/entity/Q605139	Fides	Roman goddess of trust
http://www.wikidata.org/entity/Q12902470	Vibilia	roman goddess
http://www.wikidata.org/entity/Q10513969	Fames	Roman personification/deity of hunger
http://www.wikidata.org/entity/Q21548006	Aescvlánvs	
http://www.wikidata.org/entity/Q580723	Terminus	Roman god, protector of boundary markers
http://www.wikidata.org/entity/Q3025430	Deverra	Roman childbirth goddess
http://www.wikidata.org/entity/Q3563035	Volupia	Roman godess of pleasure
http://www.wikidata.org/entity/Q539796	Anna Perenna	deity of the circle of the year in Ancient Rome, legendary sister of queen Dido
http://www.wikidata.org/entity/Q1024984	Caca	Roman mythical character
http://www.wikidata.org/entity/Q1482478	Spes	spiritual virtue in Roman mythology
http://www.wikidata.org/entity/Q3007560	Cunina	Roman goddess of young infants
http://www.wikidata.org/entity/Q582177	Virtus	Roman deity
http://www.wikidata.org/entity/Q7856922	Tutelina	Ancient Roman goddess
http://www.wikidata.org/entity/Q3140425	Hora	Roman godess, wife of Quirinus
http://www.wikidata.org/entity/Q83992	Cardea	Roman deity
http://www.wikidata.org/entity/Q65027579	Pallor	
http://www.wikidata.org/entity/Q1651665	Nox	Goddess in Roman mythology
http://www.wikidata.org/entity/Q684225	Carmenta	Roman goddess of childbirth and prophecy
http://www.wikidata.org/entity/Q1043871	Carna	Roman goddess
http://www.wikidata.org/entity/Q1132674	Pax	Roman goddess of peace
http://www.wikidata.org/entity/Q57520120	Cinxia	Roman goddess of the bridal belt
http://www.wikidata.org/entity/Q14515330	Proserpina	ancient Roman goddess
http://www.wikidata.org/entity/Q868923	Consus	Roman god of grains
http://www.wikidata.org/entity/Q2117350	Pudicitia	Roman divinity of modesty
http://www.wikidata.org/entity/Q1242673	Adeona	Roman god
http://www.wikidata.org/entity/Q4654	Fortuna	goddess of fortune
http://www.wikidata.org/entity/Q781780	Bonus Eventus	Roman deity
http://www.wikidata.org/entity/Q4640	Vulcan	god of both beneficial and hindering fire
http://www.wikidata.org/entity/Q290298	Honos	deity
http://www.wikidata.org/entity/Q2527609	Febris	Roman goddess of fever and malaria
http://www.wikidata.org/entity/Q966042	Postverta	Roman goddess
http://www.wikidata.org/entity/Q63532530	Hymen	Roman deity presiding over matrimony
http://www.wikidata.org/entity/Q1490210	Levana	Roman childbirth goddess
http://www.wikidata.org/entity/Q1753275	Sancus	Roman deity
http://www.wikidata.org/entity/Q1102307	Lady Justice	deity
http://www.wikidata.org/entity/Q5439882	Fecunditas	Roman goddess; personigifcation of fertility
http://www.wikidata.org/entity/Q611138	Auster	Roman the embodiment of the sirocco wind
http://www.wikidata.org/entity/Q5472789	Fortuna Huiusce Diei	Roman divinity, the Fortune of this Day
http://www.wikidata.org/entity/Q2276605	Angitia	goddess among the Marsi, the Paeligni and other Oscan-Umbrian peoples of central Italy
http://www.wikidata.org/entity/Q624783	Bubona	Roman deity
http://www.wikidata.org/entity/Q43268368	Arno	river deity, personification of the River Arno
http://www.wikidata.org/entity/Q581656	Annona	Roman divinity of grain supply to the city of Rome
http://www.wikidata.org/entity/Q3495260	Disciplina	minor deity in Roman mythology
http://www.wikidata.org/entity/Q3355220	Orbona	Roman goddess who granted new children to parents who had become childless
http://www.wikidata.org/entity/Q3360794	Caelus	Roman god of the sky
http://www.wikidata.org/entity/Q1228338	Dis Pater	Roman god of the underworld
http://www.wikidata.org/entity/Q7449748	Semonia	goddess of sowing in Roman mythology
http://www.wikidata.org/entity/Q1250207	Antevorta	Roman goddess against breech birth
http://www.wikidata.org/entity/Q14524392	Securitas	goddess of security and stability
http://www.wikidata.org/entity/Q3502626	Subruncinator	Roman deity
http://www.wikidata.org/entity/Q1937920	Himavat	Father of Parvati in Hinduism
http://www.wikidata.org/entity/Q60785440	Abaris	greek mythology
http://www.wikidata.org/entity/Q971072	Han Xiang	
http://www.wikidata.org/entity/Q59744206	Demaroon	
http://www.wikidata.org/entity/Q11073495	Akugyo	enormous species of mermaid found in the waters surrounding Japan
http://www.wikidata.org/entity/Q12256967	Erda	Basque deity
http://www.wikidata.org/entity/Q2893949	Pak Tai	Chinese deity, member of the Wufang Shangdi
http://www.wikidata.org/entity/Q101493541	Biejjenniejte	
http://www.wikidata.org/entity/Q2898833	Robor	Gaulish god
http://www.wikidata.org/entity/Q11711619	Ilaba	Mesopotamian god
http://www.wikidata.org/entity/Q17062930	Generals Han and Lu	Chinese folk deities
http://www.wikidata.org/entity/Q1758221	Ngai	African deity
http://www.wikidata.org/entity/Q56616373	Kuutar	goddess of the Moon in Finnish mythology
http://www.wikidata.org/entity/Q197181	Elder Zhang Guo	Chinese mythological figure
http://www.wikidata.org/entity/Q47498539	Sexsarbor	god of the ancient aquitanians
http://www.wikidata.org/entity/Q102363397	Aphlad	God of the city of Anath on the Euphrates
http://www.wikidata.org/entity/Q12252844	Agho	Aquitaine god in Roman times
http://www.wikidata.org/entity/Q108462085	Zhongqing Dashi	Dream of the Red Chamber character
http://www.wikidata.org/entity/Q85965801	Herauskorrixe	God or goddes of teh aquitanian from roman times
http://www.wikidata.org/entity/Q249178	Kitchen god	the most important of a plethora of Chinese domestic gods that protect the hearth and family
http://www.wikidata.org/entity/Q425627	Penarddun	figure in Welsh mythology
http://www.wikidata.org/entity/Q66613679	San Salvador	aspect of Jesus Christ, refering him as a saint
http://www.wikidata.org/entity/Q289933	Hubal	pre-Islamic Arabian god
http://www.wikidata.org/entity/Q532825	Trailokyavijaya	
http://www.wikidata.org/entity/Q2673743	Julana	spirit in Australian aboriginal mythology
http://www.wikidata.org/entity/Q10939046	Ame-no-Ohabari	
http://www.wikidata.org/entity/Q11071209	Mishaguji	
http://www.wikidata.org/entity/Q11574000	Yaoji	Chinese deity
http://www.wikidata.org/entity/Q19882203	Badi Mata	one of the Hindu mahavidyas
http://www.wikidata.org/entity/Q16738132	Brahala	
http://www.wikidata.org/entity/Q2710261	Potnia	Ancient Greek word for "Mistress, Lady" and a title of a goddess
http://www.wikidata.org/entity/Q105023115	Katendé in Dandalunda	candomblé deity
http://www.wikidata.org/entity/Q105023116	Kibanda Rondo Rei da Vissoura	candomblé deity
http://www.wikidata.org/entity/Q105023122	Ogum Idã	candomblé deity
http://www.wikidata.org/entity/Q105023133	Omolu do Tempo	candomblé deity
http://www.wikidata.org/entity/Q10940503	Tenno taitei	Asian deity associated with the Curved Array constellation
http://www.wikidata.org/entity/Q207730	Abraxas	Mystical word of Gnostic origins that carries many meanings, including as a proper name
http://www.wikidata.org/entity/Q197316	Zhang Yazi	local patriot from the time of Jin Dynasty
http://www.wikidata.org/entity/Q21164542	Venere Erycina	
http://www.wikidata.org/entity/Q352176	Mikogami	child of a deity
http://www.wikidata.org/entity/Q1955916	Muthappan	Hindu god
http://www.wikidata.org/entity/Q15045453	Kushmanda	Hindu goddess
http://www.wikidata.org/entity/Q105023138	Padilha	candomblé deity
http://www.wikidata.org/entity/Q2231341	Nanahuatzin	aztec deity
http://www.wikidata.org/entity/Q2361498	Nyame	African god
http://www.wikidata.org/entity/Q99743301	Artemis Azzanathkona	syncretized goddess combining Greco-Roman and Syrian aspects
http://www.wikidata.org/entity/Q99743298	Zeus Soter	epithet and manifestation of the Greek deity Zeus, as savior
http://www.wikidata.org/entity/Q11073513	Juliusun	deity
http://www.wikidata.org/entity/Q11089855	Puxian Zhenren	fictional character
http://www.wikidata.org/entity/Q11074055	Cihang Daoren	Investiture of the Gods character
http://www.wikidata.org/entity/Q864658	Paraclete	Greek for advocate or helper, mentioned in John 14:16–17; traditionally identified with the Holy Spirit or with other Messianic figures
http://www.wikidata.org/entity/Q1034103	Imperial Uncle Cao	Song dynasty person CBDB = 16846
http://www.wikidata.org/entity/Q11387080	Yamato no ōkuni tama no kami	Japanese deity
http://www.wikidata.org/entity/Q105023143	Tempo	candomblé deity
http://www.wikidata.org/entity/Q18354205	Lingothbhava	Hindu representation of the god Shiva
http://www.wikidata.org/entity/Q10935105	Ōyamakui	divinity (kami) in Japanese Shinto
http://www.wikidata.org/entity/Q18405684	Nebtuwi	Egyptian goddess of fertility
http://www.wikidata.org/entity/Q202492	Beelzebub	Philistine god, formerly worshipped in Ekron, later adopted in Judaism and Christianity as a demon
http://www.wikidata.org/entity/Q862871	Billiken	charm doll and athletic mascot
http://www.wikidata.org/entity/Q22905953	Jagdamba	Hindu goddess, Mother of the universe
http://www.wikidata.org/entity/Q1671077	Mahamrityunjaya Mantra	verse of the Rigveda
http://www.wikidata.org/entity/Q700988	Qingshui	deified Chan Buddhist monk, tutelary god of people from Anxi, Fujian
http://www.wikidata.org/entity/Q61103515	Istanu	Anatolian god
http://www.wikidata.org/entity/Q7786636	Thoe	Nereid of Greek mythology
http://www.wikidata.org/entity/Q97667477	Leucothoe	One of the Nereids
http://www.wikidata.org/entity/Q12899524	Cydippe	Nereid of Greek mythology
http://www.wikidata.org/entity/Q3854797	Maera	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12899376	Clio	Nereid of Greek mythology, daughter of Nereus and Doris
http://www.wikidata.org/entity/Q60669292	Evarne	One of the Nereids
http://www.wikidata.org/entity/Q15711623	Proto	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12899130	Callianassa	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12899827	Eucrante	Nereid of Greek mythology
http://www.wikidata.org/entity/Q391614	Agave	Nereid of Greek mythology
http://www.wikidata.org/entity/Q241070	Galatea	nereid from Greek mythology
http://www.wikidata.org/entity/Q58840962	Creneis	One of the nereid
http://www.wikidata.org/entity/Q12881707	Nemertes	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12900271	Hipponoe	Nereid of Greek mythology
http://www.wikidata.org/entity/Q15711583	Cymo	Nereid of Greek mythology
http://www.wikidata.org/entity/Q59661541	Deiopea	One of the Nereids
http://www.wikidata.org/entity/Q12900350	Iaera	Nereid of Greek mythology
http://www.wikidata.org/entity/Q4408014	Sao	Nereid of Greek mythology
http://www.wikidata.org/entity/Q97667489	Panopae	One of the Nereids
http://www.wikidata.org/entity/Q12900353	Ianassa	Nereid of Greek mythology
http://www.wikidata.org/entity/Q59773387	Dero	One of the Nereids
http://www.wikidata.org/entity/Q12899636	Dexamene	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12900082	Glauce	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12900273	Hippothoe	Nereid of Greek mythology
http://www.wikidata.org/entity/Q739768	Limnoreia	Nereid of Greek mythology
http://www.wikidata.org/entity/Q97649797	Pasithea	One of the Nereids
http://www.wikidata.org/entity/Q15711586	Cymothoe	Nereid of Greek mythology
http://www.wikidata.org/entity/Q97629593	Ione (nereid)	One of the Nereids in Greek mythology
http://www.wikidata.org/entity/Q12898582	Actaea	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12901014	Melite	Nereid of Greek mythology
http://www.wikidata.org/entity/Q5518406	Galene	nereid in Greek mythology
http://www.wikidata.org/entity/Q60777068	Eumolpe	One of the Nereids
http://www.wikidata.org/entity/Q97653378	Callianira	One of the Nereids
http://www.wikidata.org/entity/Q12900083	Glauconome	Nereid of Greek mythology
http://www.wikidata.org/entity/Q97630135	Neomeris	One of the Nereids
http://www.wikidata.org/entity/Q1571021	Halie	
http://www.wikidata.org/entity/Q97485551	Menippe	One of the Nereids
http://www.wikidata.org/entity/Q1241338	Thaleia	Nereid of Greek mythology
http://www.wikidata.org/entity/Q97629224	Protomedea	one of the Nereids
http://www.wikidata.org/entity/Q12900788	Ligea	Nereid of Greek mythology
http://www.wikidata.org/entity/Q29787841	Cymodocea	
http://www.wikidata.org/entity/Q12901294	Opis	nereid of Greek mythology
http://www.wikidata.org/entity/Q1235584	Panopea	water deity
http://www.wikidata.org/entity/Q3611796	Halimede	Nereid of Greek mythology
http://www.wikidata.org/entity/Q15711584	Cymodoce	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12898780	Apseudes	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12899828	Eudore	Nereid of Greek mythology
http://www.wikidata.org/entity/Q761597	Dynamene	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12901556	Polynome	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12902665	Xantho	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12901503	Phyllodoce	Nereid of Greek mythology
http://www.wikidata.org/entity/Q1878960	Lysianassa	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12899836	Eulimene	Nereid of Greek mythology
http://www.wikidata.org/entity/Q58838290	Cranto	One of the Nereids
http://www.wikidata.org/entity/Q97667465	Ceto	One of the Nereids
http://www.wikidata.org/entity/Q12901309	Orithyia	Nereid of Greek mythology
http://www.wikidata.org/entity/Q51845575	Neso	One of the Nereides
http://www.wikidata.org/entity/Q1232517	Pherusa	water deity
http://www.wikidata.org/entity/Q12899700	Drymo	Nereid of Greek mythology
http://www.wikidata.org/entity/Q342316	Pronoe	One of the nereids
http://www.wikidata.org/entity/Q12752732	Cymatolege	Nereid of Greek mythology
http://www.wikidata.org/entity/Q12900349	Ianeira	Nereid of Greek mythology
http://www.wikidata.org/entity/Q61830228	Glaucothoe	Nereid in Greek mythology
http://www.wikidata.org/entity/Q97650384	Pontoporeia	One of the Nereid
http://www.wikidata.org/entity/Q97630551	Nausithoe (nereid)	One of the Nereid
http://www.wikidata.org/entity/Q5623747	Psamathe	Nereid of Greek mythology
http://www.wikidata.org/entity/Q2866192	Arethusa	Nereid
http://www.wikidata.org/entity/Q97650796	Poulunoe	One of the Nereids
http://www.wikidata.org/entity/Q60172446	Dione	one of the Nereids, sea nymphs in Greek mythology
